"","OID_1","FoodTruckCount_1000","FoodTruckCount_100","FoodTruckCount_2500","FoodTruckCount_250","FoodTruckCount_500","FoodTruckCount_50","Latitude","Longitude"
"227",227,5.999999924279,0,58.5900008238566,0,2.3074999320816,0,37.8190952677374,-122.282814635087
"228",228,5.97249992701235,0,61.9125004607022,0,0.624999973720988,0,37.8191295730426,-122.280543393118
"229",229,5.59750004739479,0,66.6225007507477,0,0,0,37.8191638346213,-122.278272149053
"230",230,6.7500000290893,0,67.5475014349237,0,0,0,37.8191980524733,-122.276000902892
"231",231,8.22749999818687,0,67.5025007512449,0,0,0,37.8192322265987,-122.273729654638
"232",232,10.8450000293324,0,68.8725002593601,0,0,0,37.8192663569973,-122.271458404295
"233",233,11.0450001888098,0,68.8975008769827,0,0.394999983372815,0,37.8193004436692,-122.269187151865
"234",234,0,0,4.60750003741066,0,0,0,37.8203421364009,-122.319198374615
"235",235,0,0,19.6250002627726,0,0,0,37.8205862584556,-122.303299487765
"236",236,0.69749996979926,0,21.2149995746625,0,0,0,37.8206209581273,-122.301028209696
"237",237,1.14749995163235,0,22.6224996263302,0,0,0,37.8206556140719,-122.298756929504
"238",238,2.73999994928343,0,24.974999564292,0,0.0374999984860912,0,37.8206902262895,-122.296485647193
"239",239,3.28999992289064,0,29.9849998045271,0,0.799999966394281,0,37.8207247947798,-122.294214362766
"240",240,4.25749988870126,0,40.2099992783755,0.0474999979383925,1.63749993048926,0,37.8207593195429,-122.291943076224
"241",241,4.58249996092732,0,50.9599995682636,0.422499982013906,2.13749992156118,0,37.8207938005787,-122.289671787571
"242",242,5.4524999484241,0.527500028488121,58.8425005999823,0.999999957600152,2.15999993746035,0.172500009317323,37.8208282378872,-122.28740049681
"243",243,5.58999997873962,0.242500013101795,61.2400011234482,0.999999957600152,1.30499995218544,0.0275000014842321,37.8208626314682,-122.285129203943
"244",244,5.49499999189491,0,61.5075007085878,0.0674999970393446,1.06749995444315,0,37.8208969813217,-122.282857908973
"245",245,5.13749996773828,0,64.0275006868066,0,0.697499970584659,0,37.8209312874477,-122.280586611902
"246",246,4.06499994239227,0,64.5450006754965,0,0.639999972801266,0,37.8209655498461,-122.278315312733
"247",247,4.12249995352743,0,64.99750054277,0,0.509999978154203,0,37.8209997685168,-122.276044011469
"248",248,5.045000016345,0,65.3700010097569,0,0.0549999976748806,0,37.8210339434599,-122.273772708112
